location_ID,Location,city_id
594,Willow Creek Farm - 6610 County Road 305,205
595,Blue Sky Farm - 2093 County Road 118,6
596,Sunny Meadow Farm - 2931 County Road 498,192
597,Prairie View Farm - 4471 County Road 310,37
598,Willow Creek Farm - 3737 County Road 43,238
599,Red Barn Farm - 9043 County Road 441,201
600,Prairie View Farm - 7770 County Road 143,237
601,Riverside Farm - 5915 County Road 163,167
602,Windmill Farm - 3258 County Road 197,161
603,Windmill Farm - 2509 County Road 385,76
604,Blue Sky Farm - 2941 County Road 138,78
605,Oakwood Farm - 8795 County Road 481,106
606,Heritage Farm - 9512 County Road 372,53
607,Harvest Moon Farm - 1301 County Road 299,211
608,Horizon Farm - 7411 County Road 236,191
609,Red Barn Farm - 9140 County Road 317,242
610,Horizon Farm - 6740 County Road 197,89
611,Sunset Farm - 2466 County Road 432,237
612,Valley View Farm - 9228 County Road 444,200
613,Maple Grove Farm - 1981 County Road 332,70
614,Pine Creek Farm - 1908 County Road 124,76
615,Pine Creek Farm - 5524 County Road 350,149
616,Countryside Farm - 9770 County Road 393,134
617,Spring Valley Farm - 3522 County Road 487,123
618,Sunny Meadow Farm - 2758 County Road 132,214
619,Horizon Farm - 5474 County Road 493,13
620,Valley View Farm - 3949 County Road 97,243
621,Heritage Farm - 7060 County Road 266,182
622,Maple Grove Farm - 7794 County Road 87,131
623,Mountain View Farm - 6270 County Road 48,234
624,Spring Valley Farm - 8062 County Road 491,144
625,Valley View Farm - 5922 County Road 65,93
626,Horizon Farm - 9516 County Road 478,3
627,Red Barn Farm - 1389 County Road 466,166
628,Sunny Meadow Farm - 3496 County Road 59,244
629,Maple Grove Farm - 3208 County Road 119,207
630,Rolling Hills Farm - 3732 County Road 144,211
631,Riverdale Farm - 3192 County Road 172,159
632,Red Barn Farm - 2344 County Road 170,152
633,Highland Farm - 2062 County Road 405,199
634,Spring Valley Farm - 8668 County Road 218,155
635,Countryside Farm - 2913 County Road 482,41
636,Green Valley Farm - 3709 County Road 80,172
637,Red Barn Farm - 1886 County Road 473,195
638,Oakwood Farm - 1670 County Road 286,73
639,Highland Farm - 1378 County Road 6,120
640,Rolling Hills Farm - 9677 County Road 475,215
641,Red Barn Farm - 6929 County Road 189,71
642,Valley View Farm - 5301 County Road 422,191
643,Riverside Farm - 4044 County Road 440,244
644,Green Valley Farm - 7286 County Road 118,244
645,Oak Ridge Farm - 5681 County Road 108,53
646,Blue Sky Farm - 5040 County Road 283,194
647,Cedar Valley Farm - 9128 County Road 37,131
648,Hilltop Farm - 8397 County Road 95,240
649,Heritage Farm - 2750 County Road 51,175
650,Riverside Farm - 3565 County Road 114,181
651,Mountain View Farm - 2796 County Road 306,97
652,Highland Farm - 5029 County Road 497,90
653,Sunset Farm - 3756 County Road 48,65
654,Windmill Farm - 1795 County Road 78,162
655,Mountain View Farm - 2607 County Road 134,157
656,Meadowbrook Farm - 9599 County Road 233,128
657,Heritage Farm - 3474 County Road 37,157
658,Blue Sky Farm - 6696 County Road 52,53
659,Riverside Farm - 3992 County Road 124,189
660,Pine Creek Farm - 3718 County Road 153,192
661,Silver Lake Farm - 4412 County Road 195,61
662,Willow Creek Farm - 4231 County Road 319,168
663,Prairie View Farm - 2698 County Road 358,99
664,Valley View Farm - 2406 County Road 7,158
665,Sunset Farm - 5888 County Road 496,166
666,Red Barn Farm - 9479 County Road 464,160
667,Oakwood Farm - 4291 County Road 126,50
668,Rolling Hills Farm - 3748 County Road 347,109
669,Rolling Hills Farm - 6023 County Road 376,43
670,Willow Creek Farm - 2468 County Road 46,142
671,Oakwood Farm - 4452 County Road 113,70
672,Sunset Farm - 8159 County Road 104,61
673,Harvest Moon Farm - 9390 County Road 177,181
674,Countryside Farm - 1225 County Road 137,148
675,Riverdale Farm - 9911 County Road 34,114
676,Stonebridge Farm - 4775 County Road 446,156
677,Silver Lake Farm - 1214 County Road 495,70
678,Red Barn Farm - 9776 County Road 308,207
679,Highland Farm - 6006 County Road 354,158
680,Sunny Meadow Farm - 3964 County Road 48,239
681,Stonebridge Farm - 4153 County Road 312,175
682,Pine Creek Farm - 5818 County Road 84,129
683,Sunset Farm - 6488 County Road 428,23
684,Oakwood Farm - 1905 County Road 419,224
685,Cedar Valley Farm - 6723 County Road 322,22
686,Windmill Farm - 6460 County Road 349,152
687,Riverside Farm - 7630 County Road 120,239
688,Heritage Farm - 8191 County Road 60,54
689,Cedar Valley Farm - 3416 County Road 319,126
690,Riverside Farm - 4304 County Road 441,74
691,Silver Lake Farm - 1043 County Road 144,137
692,Valley View Farm - 4388 County Road 18,30
693,Riverside Farm - 6467 County Road 293,89
694,Windmill Farm - 9986 County Road 384,179
695,Riverside Farm - 1713 County Road 329,176
696,Riverdale Farm - 3292 County Road 247,95
697,Sunset Farm - 9753 County Road 214,4
698,Pine Creek Farm - 1004 County Road 103,212
699,Silver Lake Farm - 6719 County Road 55,50
700,Prairie View Farm - 3350 County Road 315,101
701,Silver Lake Farm - 5878 County Road 418,115
702,Mountain View Farm - 7624 County Road 319,33
703,Countryside Farm - 4759 County Road 171,59
704,Riverside Farm - 7697 County Road 332,55
705,Prairie View Farm - 7332 County Road 249,146
706,Windmill Farm - 1145 County Road 173,241
707,Cedar Valley Farm - 8920 County Road 51,132
708,Silver Lake Farm - 6537 County Road 431,215
709,Pleasant Hill Farm - 3531 County Road 96,115
710,Maple Grove Farm - 4152 County Road 251,201
711,Rolling Hills Farm - 4043 County Road 392,136
712,Riverdale Farm - 7682 County Road 184,73
713,Sunny Meadow Farm - 7573 County Road 41,101
714,Silver Lake Farm - 4838 County Road 186,177
715,Cedar Valley Farm - 7762 County Road 496,28
716,Harvest Moon Farm - 6401 County Road 396,204
717,Green Valley Farm - 1281 County Road 95,182
718,Harvest Moon Farm - 5630 County Road 428,205
719,Rolling Hills Farm - 8603 County Road 278,8
720,Rolling Hills Farm - 3906 County Road 438,139
721,Golden Fields Farm - 6607 County Road 270,103
722,Willow Creek Farm - 2857 County Road 272,20
723,Silver Lake Farm - 1979 County Road 17,1
724,Maple Grove Farm - 1102 County Road 374,146
725,Green Valley Farm - 9502 County Road 172,217
726,Cedar Valley Farm - 7068 County Road 237,6
727,Riverdale Farm - 8958 County Road 454,164
728,Pleasant Hill Farm - 2794 County Road 162,145
729,Hilltop Farm - 1613 County Road 346,21
730,Pleasant Hill Farm - 2422 County Road 333,117
731,Windmill Farm - 6157 County Road 120,221
732,Sunset Farm - 8445 County Road 332,191
733,Meadowbrook Farm - 1952 County Road 374,242
734,Sunny Meadow Farm - 3753 County Road 484,110
735,Willow Creek Farm - 4615 County Road 250,82
736,Willow Creek Farm - 5388 County Road 316,132
737,Maple Grove Farm - 1873 County Road 17,57
738,Maple Grove Farm - 1731 County Road 364,228
739,Sunset Farm - 4494 County Road 382,63
740,Horizon Farm - 3435 County Road 325,193
741,Prairie View Farm - 1130 County Road 117,1
742,Red Barn Farm - 1743 County Road 250,183
743,Oakwood Farm - 8724 County Road 281,213
744,Maple Grove Farm - 6380 County Road 460,94
745,Oakwood Farm - 8014 County Road 252,206
746,Maple Grove Farm - 2514 County Road 198,12
747,Heritage Farm - 6276 County Road 262,16
748,Maple Grove Farm - 9112 County Road 176,13
749,Riverside Farm - 1590 County Road 260,203
750,Hilltop Farm - 9619 County Road 419,153
751,Pine Creek Farm - 9320 County Road 408,198
752,Pine Creek Farm - 3770 County Road 97,73
753,Riverdale Farm - 8217 County Road 189,200
754,Red Barn Farm - 4016 County Road 407,112
755,Maple Grove Farm - 2028 County Road 390,22
756,Highland Farm - 1684 County Road 68,87
757,Riverside Farm - 6159 County Road 428,25
758,Hilltop Farm - 8012 County Road 233,30
759,Hilltop Farm - 1962 County Road 260,6
760,Countryside Farm - 4526 County Road 57,138
761,Cedar Valley Farm - 1400 County Road 488,102
762,Pleasant Hill Farm - 3441 County Road 480,145
763,Heritage Farm - 8247 County Road 146,16
764,Heritage Farm - 7090 County Road 245,149
765,Oakwood Farm - 1013 County Road 286,238
766,Golden Fields Farm - 2538 County Road 136,129
767,Horizon Farm - 1207 County Road 449,206
768,Prairie View Farm - 4498 County Road 274,53
769,Cedar Valley Farm - 3389 County Road 500,48
770,Valley View Farm - 2683 County Road 33,16
771,Spring Valley Farm - 9836 County Road 218,85
772,Highland Farm - 4152 County Road 419,154
773,Oakwood Farm - 1222 County Road 446,151
774,Silver Lake Farm - 9879 County Road 394,78
775,Riverdale Farm - 4680 County Road 265,38
776,Countryside Farm - 8433 County Road 455,152
777,Red Barn Farm - 1379 County Road 229,113
778,Maple Grove Farm - 9086 County Road 66,132
779,Golden Fields Farm - 4517 County Road 80,144
780,Oak Ridge Farm - 5100 County Road 495,79
781,Maple Grove Farm - 3826 County Road 375,210
782,Red Barn Farm - 2726 County Road 111,219
783,Prairie View Farm - 8393 County Road 86,36
784,Oak Ridge Farm - 8973 County Road 159,18
785,Cedar Valley Farm - 2224 County Road 314,202
786,Cedar Valley Farm - 4728 County Road 470,210
787,Sunset Farm - 6574 County Road 481,229
788,Stonebridge Farm - 3956 County Road 74,129
789,Blue Sky Farm - 4122 County Road 230,15
790,Rolling Hills Farm - 4133 County Road 413,17
791,Mountain View Farm - 6463 County Road 37,231
792,Horizon Farm - 9510 County Road 144,205
793,Hilltop Farm - 3928 County Road 256,155
794,Pleasant Hill Farm - 3149 County Road 464,83
795,Stonebridge Farm - 1821 County Road 222,139
796,Pleasant Hill Farm - 3451 County Road 143,23
797,Silver Lake Farm - 9007 County Road 439,185
798,Green Valley Farm - 2264 County Road 397,196
799,Willow Creek Farm - 6581 County Road 390,150
800,Pine Creek Farm - 1616 County Road 414,134
801,Hilltop Farm - 8674 County Road 150,80
802,Windmill Farm - 6808 County Road 70,198
803,Silver Lake Farm - 2344 County Road 227,102
804,Pine Creek Farm - 3587 County Road 290,192
805,Maple Grove Farm - 8582 County Road 91,164
806,Willow Creek Farm - 9302 County Road 320,142
807,Horizon Farm - 8973 County Road 345,138
808,Countryside Farm - 1811 County Road 259,25
809,Pleasant Hill Farm - 1084 County Road 363,141
810,Mountain View Farm - 7893 County Road 402,37
811,Riverdale Farm - 6002 County Road 379,52
812,Meadowbrook Farm - 2527 County Road 345,160
813,Sunny Meadow Farm - 6807 County Road 61,158
814,Maple Grove Farm - 2409 County Road 281,162
815,Meadowbrook Farm - 5634 County Road 1,55
816,Hilltop Farm - 7786 County Road 398,184
817,Willow Creek Farm - 5882 County Road 196,69
818,Riverdale Farm - 1685 County Road 384,32
819,Countryside Farm - 2859 County Road 467,158
820,Silver Lake Farm - 8539 County Road 442,199
821,Prairie View Farm - 7892 County Road 312,152
822,Red Barn Farm - 8916 County Road 378,211
823,Heritage Farm - 8303 County Road 473,132
824,Countryside Farm - 6938 County Road 493,159
825,Valley View Farm - 3693 County Road 205,21
826,Horizon Farm - 5743 County Road 276,63
827,Maple Grove Farm - 7143 County Road 101,122
828,Windmill Farm - 9181 County Road 434,32
829,Willow Creek Farm - 1226 County Road 382,56
830,Heritage Farm - 6807 County Road 3,29
831,Oak Ridge Farm - 1918 County Road 408,222
832,Heritage Farm - 8718 County Road 397,101
833,Sunny Meadow Farm - 7101 County Road 221,166
834,Green Valley Farm - 2901 County Road 349,97
835,Cedar Valley Farm - 2906 County Road 301,223
836,Prairie View Farm - 1228 County Road 209,63
837,Red Barn Farm - 5191 County Road 51,58
838,Rolling Hills Farm - 9695 County Road 145,25
839,Windmill Farm - 5225 County Road 358,184
840,Blue Sky Farm - 5358 County Road 239,29
841,Riverdale Farm - 1694 County Road 355,222
842,Sunny Meadow Farm - 2730 County Road 45,85
843,Willow Creek Farm - 2953 County Road 203,78
844,Golden Fields Farm - 7448 County Road 385,114
845,Hilltop Farm - 6648 County Road 215,185
846,Pine Creek Farm - 2240 County Road 499,124
847,Cedar Valley Farm - 7170 County Road 188,85
848,Heritage Farm - 6788 County Road 283,1
849,Maple Grove Farm - 6934 County Road 59,61
850,Meadowbrook Farm - 2018 County Road 64,7
851,Highland Farm - 7721 County Road 75,122
852,Windmill Farm - 5316 County Road 142,229
853,Golden Fields Farm - 9199 County Road 227,42
854,Pleasant Hill Farm - 8235 County Road 243,44
855,Golden Fields Farm - 7890 County Road 87,99
856,Blue Sky Farm - 6975 County Road 130,23
857,Windmill Farm - 4421 County Road 492,24
858,Blue Sky Farm - 2701 County Road 290,177
859,Oakwood Farm - 6069 County Road 478,164
860,Horizon Farm - 5051 County Road 71,228
861,Highland Farm - 8973 County Road 389,191
862,Silver Lake Farm - 2079 County Road 286,181
863,Harvest Moon Farm - 1866 County Road 26,136
864,Meadowbrook Farm - 3798 County Road 486,186
865,Willow Creek Farm - 1477 County Road 309,12
866,Rolling Hills Farm - 6247 County Road 355,35
867,Meadowbrook Farm - 3824 County Road 415,148
868,Meadowbrook Farm - 2098 County Road 363,78
869,Stonebridge Farm - 6340 County Road 349,33
870,Spring Valley Farm - 9847 County Road 2,164
871,Windmill Farm - 1651 County Road 451,157
872,Heritage Farm - 9272 County Road 79,66
873,Red Barn Farm - 4561 County Road 156,208
874,Willow Creek Farm - 1757 County Road 22,93
875,Red Barn Farm - 2243 County Road 186,226
876,Maple Grove Farm - 3468 County Road 430,190
877,Valley View Farm - 3095 County Road 101,182
878,Riverdale Farm - 6920 County Road 288,193
879,Cedar Valley Farm - 8486 County Road 284,51
880,Golden Fields Farm - 3697 County Road 100,101
881,Willow Creek Farm - 3627 County Road 482,110
882,Golden Fields Farm - 7996 County Road 27,231
883,Pine Creek Farm - 2865 County Road 228,239
884,Highland Farm - 1241 County Road 354,25
885,Pleasant Hill Farm - 4778 County Road 277,52
886,Golden Fields Farm - 2726 County Road 373,46
887,Oak Ridge Farm - 1981 County Road 235,104
888,Countryside Farm - 8041 County Road 5,10
889,Hilltop Farm - 1342 County Road 205,58
890,Pleasant Hill Farm - 3469 County Road 286,15
891,Pine Creek Farm - 2412 County Road 57,21
892,Windmill Farm - 2792 County Road 196,54
893,Cedar Valley Farm - 8860 County Road 258,244
894,Sunny Meadow Farm - 7539 County Road 19,148
895,Riverside Farm - 2516 County Road 227,60
896,Hilltop Farm - 9993 County Road 18,160
897,Harvest Moon Farm - 4546 County Road 482,219
898,Oakwood Farm - 7278 County Road 103,106
899,Golden Fields Farm - 9105 County Road 481,111
900,Valley View Farm - 6590 County Road 10,50
901,Prairie View Farm - 3266 County Road 303,72
902,Riverside Farm - 4100 County Road 76,16
903,Hilltop Farm - 4897 County Road 365,72
904,Prairie View Farm - 8370 County Road 57,17
905,Pine Creek Farm - 8520 County Road 268,232
906,Valley View Farm - 3523 County Road 377,61
907,Hilltop Farm - 9376 County Road 186,225
908,Spring Valley Farm - 9125 County Road 248,166
909,Highland Farm - 4787 County Road 308,202
910,Maple Grove Farm - 5787 County Road 488,162
911,Willow Creek Farm - 9058 County Road 493,226
912,Blue Sky Farm - 3237 County Road 130,15
913,Highland Farm - 2166 County Road 299,50
914,Mountain View Farm - 9076 County Road 32,213
915,Valley View Farm - 4798 County Road 180,47
916,Golden Fields Farm - 6065 County Road 83,225
917,Valley View Farm - 6275 County Road 414,16
918,Harvest Moon Farm - 3687 County Road 478,211
919,Sunny Meadow Farm - 1039 County Road 286,97
920,Heritage Farm - 2963 County Road 45,91
921,Red Barn Farm - 1163 County Road 251,224
922,Sunset Farm - 3134 County Road 252,54
923,Mountain View Farm - 3359 County Road 363,123
924,Pleasant Hill Farm - 1012 County Road 155,178
925,Rolling Hills Farm - 2462 County Road 124,169
926,Riverdale Farm - 4835 County Road 441,133
927,Red Barn Farm - 4748 County Road 453,140
928,Sunset Farm - 1833 County Road 481,80
929,Valley View Farm - 9509 County Road 109,76
930,Maple Grove Farm - 6945 County Road 421,58
931,Maple Grove Farm - 2497 County Road 184,133
932,Golden Fields Farm - 4204 County Road 81,211
933,Pleasant Hill Farm - 9896 County Road 367,34
934,Red Barn Farm - 3738 County Road 254,40
935,Valley View Farm - 4545 County Road 492,90
936,Oak Ridge Farm - 8039 County Road 400,172
937,Countryside Farm - 2357 County Road 254,220
938,Maple Grove Farm - 5101 County Road 60,61
939,Willow Creek Farm - 1696 County Road 284,51
940,Prairie View Farm - 1291 County Road 181,160
941,Sunset Farm - 4753 County Road 472,11
942,Mountain View Farm - 9404 County Road 364,195
943,Pleasant Hill Farm - 1152 County Road 185,83
944,Countryside Farm - 7782 County Road 418,235
945,Green Valley Farm - 3042 County Road 441,199
946,Highland Farm - 8070 County Road 401,217
947,Pine Creek Farm - 5419 County Road 400,59
948,Windmill Farm - 3860 County Road 444,151
949,Pine Creek Farm - 9966 County Road 445,17
950,Windmill Farm - 9502 County Road 412,35
951,Silver Lake Farm - 8930 County Road 407,142
952,Rolling Hills Farm - 4138 County Road 49,63
953,Oak Ridge Farm - 2447 County Road 166,4
954,Blue Sky Farm - 2986 County Road 20,186
955,Mountain View Farm - 1095 County Road 218,28
956,Hilltop Farm - 4307 County Road 112,34
957,Golden Fields Farm - 3116 County Road 144,222
958,Spring Valley Farm - 7803 County Road 268,105
959,Hilltop Farm - 9852 County Road 413,61
960,Harvest Moon Farm - 6241 County Road 380,184
961,Golden Fields Farm - 5226 County Road 327,115
962,Valley View Farm - 1448 County Road 411,164
963,Sunset Farm - 8598 County Road 456,93
964,Green Valley Farm - 7284 County Road 185,194
965,Sunny Meadow Farm - 5332 County Road 228,76
966,Pine Creek Farm - 1451 County Road 136,8
967,Windmill Farm - 1515 County Road 246,144
968,Harvest Moon Farm - 2479 County Road 395,101
969,Meadowbrook Farm - 9658 County Road 274,227
